tijd,vlaanderen zon kwh,vlaanderen wind kwh,elia zon kwh,elia wind kwh
2026-01-04 11:00:00+00:00,2492776.0,782882.0,1702390.0,343325.0
2026-01-04 12:00:00+00:00,2551603.0,739011.0,1736971.0,318937.5
2026-01-04 13:00:00+00:00,2394205.0,754644.0,1398669.0,313525.0
2026-01-04 14:00:00+00:00,2087437.0,703327.0,693721.75,288175.0
2026-01-04 15:00:00+00:00,1223366.0,658343.0,126246.75,279037.5
2026-01-04 16:00:00+00:00,265729.0,609254.0,0.0,301950.0
2026-01-04 17:00:00+00:00,134.0,672819.0,0.0,344187.5
2026-01-04 18:00:00+00:00,0.0,792495.0,0.0,364212.5
2026-01-04 19:00:00+00:00,0.0,766560.0,0.0,356300.0
2026-01-04 20:00:00+00:00,0.0,712251.0,0.0,344350.0
2026-01-04 21:00:00+00:00,0.0,724750.0,0.0,336637.5
2026-01-04 22:00:00+00:00,0.0,694986.0,0.0,336562.5
2026-01-04 23:00:00+00:00,0.0,752498.0,0.0,339375.0
2026-01-05 00:00:00+00:00,0.0,739280.0,0.0,342012.5
2026-01-05 01:00:00+00:00,0.0,705018.0,0.0,332212.5
2026-01-05 02:00:00+00:00,0.0,649964.0,0.0,342950.0
2026-01-05 03:00:00+00:00,0.0,614988.0,0.0,351412.5
2026-01-05 04:00:00+00:00,0.0,727078.0,0.0,350412.5
2026-01-05 05:00:00+00:00,0.0,783969.0,0.0,346600.0
2026-01-05 06:00:00+00:00,0.0,757217.0,0.0,350625.0
2026-01-05 07:00:00+00:00,0.0,745247.0,1596.5,361087.5
2026-01-05 08:00:00+00:00,5292.0,747143.0,126953.75,359687.5
2026-01-05 09:00:00+00:00,361848.0,760904.0,543699.25,329125.0
2026-01-05 10:00:00+00:00,1330543.0,678704.0,601050.5,253975.0
2026-01-05 11:00:00+00:00,1658482.0,568677.0,460425.5,199450.0
2026-01-05 12:00:00+00:00,1337678.0,451038.0,549561.75,177225.0
2026-01-05 13:00:00+00:00,1065389.0,345578.0,584182.0,200512.5
2026-01-05 14:00:00+00:00,1130288.0,349396.0,340398.75,182312.5
2026-01-05 15:00:00+00:00,874597.0,331930.0,68579.25,200175.0
2026-01-05 16:00:00+00:00,230720.0,364452.0,0.0,254275.0
2026-01-05 17:00:00+00:00,137.0,477005.0,0.0,297912.5
2026-01-05 18:00:00+00:00,0.0,519943.0,0.0,314712.5
2026-01-05 19:00:00+00:00,0.0,594902.0,0.0,321225.0
2026-01-05 20:00:00+00:00,0.0,652453.0,0.0,293937.5
2026-01-05 21:00:00+00:00,0.0,508611.0,0.0,257350.0
2026-01-05 22:00:00+00:00,0.0,387774.0,0.0,226262.5
2026-01-05 23:00:00+00:00,0.0,365503.0,0.0,218475.0
2026-01-06 00:00:00+00:00,0.0,352905.0,0.0,217887.5
2026-01-06 01:00:00+00:00,0.0,332865.0,0.0,182425.0
2026-01-06 02:00:00+00:00,0.0,269615.0,0.0,140400.0
2026-01-06 03:00:00+00:00,0.0,241920.0,0.0,108500.0
2026-01-06 04:00:00+00:00,0.0,277665.0,0.0,100775.0
2026-01-06 05:00:00+00:00,0.0,249399.0,0.0,121875.0
2026-01-06 06:00:00+00:00,0.0,226151.0,0.0,142537.5
2026-01-06 07:00:00+00:00,0.0,229513.0,1954.0,139012.5
2026-01-06 08:00:00+00:00,4899.0,200525.0,210297.75,150100.0
2026-01-06 09:00:00+00:00,349717.0,228799.0,339822.5,165987.5
2026-01-06 10:00:00+00:00,1541553.0,249170.0,636620.25,170687.5
2026-01-06 11:00:00+00:00,2517071.0,260669.0,966746.75,145237.5
2026-01-06 12:00:00+00:00,2888097.0,260789.0,1256321.5,124000.0
2026-01-06 13:00:00+00:00,2945707.0,222345.0,1116143.5,119500.0
2026-01-06 14:00:00+00:00,2553415.0,226444.0,596178.5,130787.5
2026-01-06 15:00:00+00:00,1382632.0,257348.0,97990.0,160725.0
2026-01-06 16:00:00+00:00,308738.0,321433.0,0.0,206062.5
2026-01-06 17:00:00+00:00,433.0,465414.0,0.0,244500.0
2026-01-06 18:00:00+00:00,0.0,560672.0,0.0,278350.0
2026-01-06 19:00:00+00:00,0.0,608873.0,0.0,364387.5
2026-01-06 20:00:00+00:00,0.0,779970.0,0.0,422750.0
2026-01-06 21:00:00+00:00,0.0,930711.0,0.0,482112.5
2026-01-06 22:00:00+00:00,0.0,1011999.0,0.0,535725.0
2026-01-06 23:00:00+00:00,0.0,1061755.0,0.0,584287.5
2026-01-07 00:00:00+00:00,0.0,1133027.0,0.0,628350.0
2026-01-07 01:00:00+00:00,0.0,1244882.0,0.0,670150.0
2026-01-07 02:00:00+00:00,0.0,1340654.0,0.0,701575.0
2026-01-07 03:00:00+00:00,0.0,1359969.0,0.0,737287.5
2026-01-07 04:00:00+00:00,0.0,1411119.0,0.0,769125.0
2026-01-07 05:00:00+00:00,0.0,1466602.0,0.0,805175.0
2026-01-07 06:00:00+00:00,0.0,1396251.0,0.0,839762.5
2026-01-07 07:00:00+00:00,0.0,1378671.0,263.25,872875.0
2026-01-07 08:00:00+00:00,8.0,1409963.0,12291.0,890900.0
2026-01-07 09:00:00+00:00,33625.0,1415500.0,34623.5,886700.0
2026-01-07 10:00:00+00:00,200226.0,1375603.0,59905.5,857075.0
2026-01-07 11:00:00+00:00,421978.0,1349869.0,84354.25,809287.5
2026-01-07 12:00:00+00:00,578907.0,1292526.0,92346.75,753837.5
2026-01-07 13:00:00+00:00,646241.0,1260430.0,80277.25,704875.0
2026-01-07 14:00:00+00:00,569588.0,1190416.0,44160.75,657550.0
2026-01-07 15:00:00+00:00,324168.0,1136909.0,7635.75,620937.5
2026-01-07 16:00:00+00:00,78155.0,1083654.0,0.0,599112.5
2026-01-07 17:00:00+00:00,184.0,1056561.0,0.0,588250.0
2026-01-07 18:00:00+00:00,0.0,1084205.0,0.0,573925.0
2026-01-07 19:00:00+00:00,0.0,1053188.0,0.0,577450.0
2026-01-07 20:00:00+00:00,0.0,1096067.0,0.0,557137.5
2026-01-07 21:00:00+00:00,0.0,1088925.0,0.0,530325.0
2026-01-07 22:00:00+00:00,0.0,1009996.0,0.0,501412.5
2026-01-07 23:00:00+00:00,0.0,982179.0,0.0,469000.0
2026-01-08 00:00:00+00:00,0.0,907460.0,0.0,441012.5
2026-01-08 01:00:00+00:00,0.0,848612.0,0.0,402137.5
2026-01-08 02:00:00+00:00,0.0,797114.0,0.0,376850.0
2026-01-08 03:00:00+00:00,0.0,732608.0,0.0,340137.5
2026-01-08 04:00:00+00:00,0.0,666961.0,0.0,287787.5
2026-01-08 05:00:00+00:00,0.0,558487.0,0.0,244150.0
2026-01-08 06:00:00+00:00,0.0,498142.0,0.0,214087.5
2026-01-08 07:00:00+00:00,0.0,472720.0,990.0,197137.5
2026-01-08 08:00:00+00:00,2977.0,389871.0,50244.75,166387.5
2026-01-08 09:00:00+00:00,144783.0,351379.0,169544.0,131112.5
2026-01-08 10:00:00+00:00,389710.0,290055.0,312378.25,108100.0
2026-01-08 11:00:00+00:00,469699.0,199310.0,469606.25,94050.0
2026-01-08 12:00:00+00:00,444755.0,140198.0,389330.75,80825.0
2026-01-08 13:00:00+00:00,371754.0,100416.0,248954.75,79462.5
2026-01-08 14:00:00+00:00,269079.0,67404.0,137684.25,92712.5
2026-01-08 15:00:00+00:00,132182.0,115442.0,24310.25,129275.0
2026-01-08 16:00:00+00:00,14842.0,228371.0,0.0,178187.5
2026-01-08 17:00:00+00:00,0.0,348241.0,0.0,240850.0
2026-01-08 18:00:00+00:00,0.0,470052.0,0.0,340712.5
2026-01-08 19:00:00+00:00,0.0,636973.0,0.0,444537.5
2026-01-08 20:00:00+00:00,0.0,911163.0,0.0,553187.5
2026-01-08 21:00:00+00:00,0.0,1157523.0,0.0,610675.0
2026-01-08 22:00:00+00:00,0.0,1203265.0,0.0,620100.0
2026-01-08 23:00:00+00:00,0.0,1164636.0,0.0,662950.0
2026-01-09 00:00:00+00:00,0.0,1231976.0,0.0,742937.5
2026-01-09 01:00:00+00:00,0.0,1283969.0,0.0,818062.5
2026-01-09 02:00:00+00:00,0.0,1461575.0,0.0,869325.0
2026-01-09 03:00:00+00:00,0.0,1669389.0,0.0,888912.5
2026-01-09 04:00:00+00:00,0.0,1693644.0,0.0,893225.0
2026-01-09 05:00:00+00:00,0.0,1738632.0,0.0,867737.5
2026-01-09 06:00:00+00:00,0.0,1705452.0,0.0,806312.5
2026-01-09 07:00:00+00:00,0.0,1616278.0,762.25,774475.0
2026-01-09 08:00:00+00:00,0.0,1511348.0,35762.5,769600.0
2026-01-09 09:00:00+00:00,3066.0,1522616.0,83192.75,767275.0
2026-01-09 10:00:00+00:00,35920.0,1416806.0,132184.75,760162.5
2026-01-09 11:00:00+00:00,88644.0,1383442.0,193711.75,730350.0
2026-01-09 12:00:00+00:00,140233.0,1315748.0,187001.75,693512.5
2026-01-09 13:00:00+00:00,162888.0,1250914.0,145183.0,574162.5
2026-01-09 14:00:00+00:00,130156.0,1141944.0,72700.75,534987.5
2026-01-09 15:00:00+00:00,55763.0,1094204.0,15081.25,513862.5
2026-01-09 16:00:00+00:00,3669.0,984008.0,0.0,507675.0
2026-01-09 17:00:00+00:00,0.0,1011229.0,0.0,496950.0
2026-01-09 18:00:00+00:00,0.0,904853.0,0.0,474262.5
2026-01-09 19:00:00+00:00,0.0,831475.0,0.0,456875.0
2026-01-09 20:00:00+00:00,0.0,819102.0,0.0,455375.0
2026-01-09 21:00:00+00:00,0.0,831061.0,0.0,442737.5
2026-01-09 22:00:00+00:00,0.0,792789.0,0.0,407725.0
2026-01-09 23:00:00+00:00,0.0,700329.0,0.0,369087.5
2026-01-10 00:00:00+00:00,0.0,588231.0,0.0,344100.0
2026-01-10 01:00:00+00:00,0.0,523698.0,0.0,304962.5
2026-01-10 02:00:00+00:00,0.0,451866.0,0.0,282487.5
2026-01-10 03:00:00+00:00,0.0,347921.0,0.0,258250.0
2026-01-10 04:00:00+00:00,0.0,314213.0,0.0,242475.0
2026-01-10 05:00:00+00:00,0.0,266488.0,0.0,235125.0
2026-01-10 06:00:00+00:00,0.0,232586.0,0.0,223675.0
2026-01-10 07:00:00+00:00,0.0,214538.0,847.0,190200.0
2026-01-10 08:00:00+00:00,0.0,163492.0,38173.25,187237.5
2026-01-10 09:00:00+00:00,40318.0,176390.0,118964.25,174887.5
2026-01-10 10:00:00+00:00,206150.0,197527.0,125157.25,157812.5
2026-01-10 11:00:00+00:00,366346.0,195205.0,119790.0,148487.5
2026-01-10 12:00:00+00:00,426308.0,174897.0,124738.25,146262.5
2026-01-10 13:00:00+00:00,418757.0,185681.0,119318.75,132412.5
2026-01-10 14:00:00+00:00,352516.0,181902.0,64344.75,122500.0
2026-01-10 15:00:00+00:00,203497.0,163261.0,16432.75,108287.5
2026-01-10 16:00:00+00:00,46617.0,134201.0,0.0,92000.0
2026-01-10 17:00:00+00:00,0.0,130402.0,0.0,76362.5
2026-01-10 18:00:00+00:00,0.0,99000.0,0.0,62550.0
2026-01-10 19:00:00+00:00,0.0,92459.0,0.0,25700.0
2026-01-10 20:00:00+00:00,0.0,60729.0,0.0,23100.0
2026-01-10 21:00:00+00:00,0.0,98956.0,0.0,23475.0
2026-01-10 22:00:00+00:00,0.0,77937.0,0.0,20162.5
2026-01-10 23:00:00+00:00,0.0,61278.0,0.0,20262.5
2026-01-11 00:00:00+00:00,0.0,64305.0,0.0,28450.0
2026-01-11 01:00:00+00:00,0.0,71531.0,0.0,21562.5
2026-01-11 02:00:00+00:00,0.0,59643.0,0.0,27687.5
2026-01-11 03:00:00+00:00,0.0,67118.0,0.0,37612.5
2026-01-11 04:00:00+00:00,0.0,77043.0,0.0,60650.0
2026-01-11 05:00:00+00:00,0.0,96446.0,0.0,91287.5
2026-01-11 06:00:00+00:00,0.0,133926.0,0.0,117162.5
2026-01-11 07:00:00+00:00,0.0,177752.0,1816.75,118425.0
2026-01-11 08:00:00+00:00,1652.0,187887.0,94885.75,132400.0
2026-01-11 09:00:00+00:00,224466.0,226667.0,295399.0,170725.0
2026-01-11 10:00:00+00:00,873901.0,332321.0,639106.75,209812.5
2026-01-11 11:00:00+00:00,1487267.0,390235.0,808449.5,227650.0
2026-01-11 12:00:00+00:00,1654718.0,490516.0,891688.0,262887.5
2026-01-11 13:00:00+00:00,1642343.0,594150.0,594597.25,305537.5
2026-01-11 14:00:00+00:00,1462168.0,627805.0,305563.75,341037.5
2026-01-11 15:00:00+00:00,900670.0,724314.0,56324.75,412712.5
2026-01-11 16:00:00+00:00,227656.0,810304.0,0.0,499662.5
2026-01-11 17:00:00+00:00,1019.0,1058939.0,0.0,587562.5
2026-01-11 18:00:00+00:00,0.0,1234562.0,0.0,661162.5
2026-01-11 19:00:00+00:00,0.0,1306029.0,0.0,713812.5
2026-01-11 20:00:00+00:00,0.0,1343126.0,0.0,746875.0
2026-01-11 21:00:00+00:00,0.0,1406393.0,0.0,776112.5
2026-01-11 22:00:00+00:00,0.0,1447795.0,0.0,808975.0
2026-01-11 23:00:00+00:00,0.0,1491052.0,0.0,836437.5
2026-01-12 00:00:00+00:00,0.0,1468722.0,0.0,845800.0
2026-01-12 01:00:00+00:00,0.0,1349953.0,0.0,834725.0
2026-01-12 02:00:00+00:00,0.0,1265218.0,0.0,820850.0
2026-01-12 03:00:00+00:00,0.0,1245148.0,0.0,800362.5
2026-01-12 04:00:00+00:00,0.0,1217194.0,0.0,762950.0
2026-01-12 05:00:00+00:00,0.0,1156846.0,0.0,709862.5
2026-01-12 06:00:00+00:00,0.0,1071003.0,0.0,660075.0
2026-01-12 07:00:00+00:00,0.0,1058725.0,1445.25,659162.5
2026-01-12 08:00:00+00:00,0.0,1143371.0,70732.5,608950.0
2026-01-12 09:00:00+00:00,39628.0,1114251.0,220456.0,584550.0
2026-01-12 10:00:00+00:00,155825.0,1070785.0,363476.25,557712.5
2026-01-12 11:00:00+00:00,194594.0,1042472.0,325468.25,530162.5
2026-01-12 12:00:00+00:00,178557.0,1010496.0,260697.25,514487.5
2026-01-12 13:00:00+00:00,159520.0,952796.0,159826.5,516787.5
2026-01-12 14:00:00+00:00,135967.0,908392.0,78087.25,464412.5
2026-01-12 15:00:00+00:00,56867.0,781800.0,15991.75,448487.5
2026-01-12 16:00:00+00:00,1126.0,794391.0,1.25,515462.5
2026-01-12 17:00:00+00:00,0.0,970733.0,0.0,579925.0
2026-01-12 18:00:00+00:00,0.0,1127887.0,0.0,562212.5
2026-01-12 19:00:00+00:00,0.0,1135473.0,0.0,555287.5
2026-01-12 20:00:00+00:00,0.0,1097306.0,0.0,496262.5
2026-01-12 21:00:00+00:00,0.0,965392.0,0.0,453600.0
2026-01-12 22:00:00+00:00,0.0,823233.0,0.0,440500.0
2026-01-12 23:00:00+00:00,0.0,825786.0,0.0,450475.0
2026-01-13 00:00:00+00:00,0.0,854156.0,0.0,445175.0
2026-01-13 01:00:00+00:00,0.0,916830.0,0.0,417050.0
2026-01-13 02:00:00+00:00,0.0,825235.0,0.0,361512.5
2026-01-13 03:00:00+00:00,0.0,679410.0,0.0,320275.0
2026-01-13 04:00:00+00:00,0.0,629628.0,0.0,299387.5
2026-01-13 05:00:00+00:00,0.0,588158.0,0.0,274475.0
2026-01-13 06:00:00+00:00,0.0,516674.0,0.0,263612.5
2026-01-13 07:00:00+00:00,0.0,502520.0,2008.0,321712.5
2026-01-13 08:00:00+00:00,1585.0,598260.0,75264.25,366287.5
2026-01-13 09:00:00+00:00,101249.0,730144.0,206761.0,410350.0
2026-01-13 10:00:00+00:00,283760.0,847401.0,311520.5,411837.5
2026-01-13 11:00:00+00:00,451862.0,831578.0,603840.0,360487.5
2026-01-13 12:00:00+00:00,554145.0,664472.0,570962.0,307962.5
2026-01-13 13:00:00+00:00,646507.0,512835.0,533767.75,346250.0
2026-01-13 14:00:00+00:00,796041.0,581469.0,334709.75,404025.0
2026-01-13 15:00:00+00:00,698819.0,713306.0,72716.25,399537.5
2026-01-13 16:00:00+00:00,195244.0,753532.0,23.25,427112.5
2026-01-13 17:00:00+00:00,1301.0,851078.0,0.0,454337.5
2026-01-13 18:00:00+00:00,0.0,990739.0,0.0,465025.0
2026-01-13 19:00:00+00:00,0.0,976374.0,0.0,450362.5
2026-01-13 20:00:00+00:00,0.0,964677.0,0.0,450162.5
2026-01-13 21:00:00+00:00,0.0,943892.0,0.0,440400.0
2026-01-13 22:00:00+00:00,0.0,895140.0,0.0,417525.0
2026-01-13 23:00:00+00:00,0.0,828741.0,0.0,388175.0
2026-01-14 00:00:00+00:00,0.0,827585.0,0.0,371275.0
2026-01-14 01:00:00+00:00,0.0,812590.0,0.0,376362.5
2026-01-14 02:00:00+00:00,0.0,746886.0,0.0,385087.5
2026-01-14 03:00:00+00:00,0.0,723771.0,0.0,350687.5
2026-01-14 04:00:00+00:00,0.0,636619.0,0.0,277662.5
2026-01-14 05:00:00+00:00,0.0,487558.0,0.0,192175.0
2026-01-14 06:00:00+00:00,0.0,302302.0,0.0,124737.5
2026-01-14 07:00:00+00:00,0.0,188297.0,2243.0,74837.5
2026-01-14 08:00:00+00:00,358.0,129809.0,110992.0,42550.0
2026-01-14 09:00:00+00:00,105279.0,74796.0,345549.5,19950.0
2026-01-14 10:00:00+00:00,416977.0,37810.0,450804.25,8575.0
2026-01-14 11:00:00+00:00,654139.0,26449.0,571040.75,4462.5
2026-01-14 12:00:00+00:00,788693.0,23014.0,560393.5,2775.0
2026-01-14 13:00:00+00:00,811396.0,32955.0,364563.25,3825.0
2026-01-14 14:00:00+00:00,495128.0,48494.0,173490.0,8637.5
2026-01-14 15:00:00+00:00,153596.0,51123.0,38001.0,25400.0
2026-01-14 16:00:00+00:00,22987.0,52657.0,61.0,66575.0
2026-01-14 17:00:00+00:00,17.0,149349.0,0.0,106437.5
2026-01-14 18:00:00+00:00,0.0,267550.0,0.0,167300.0
2026-01-14 19:00:00+00:00,0.0,395151.0,0.0,236462.5
2026-01-14 20:00:00+00:00,0.0,515091.0,0.0,278462.5
2026-01-14 21:00:00+00:00,0.0,639117.0,0.0,335675.0
2026-01-14 22:00:00+00:00,0.0,744490.0,0.0,403212.5
2026-01-14 23:00:00+00:00,0.0,865923.0,0.0,450362.5
2026-01-15 00:00:00+00:00,0.0,969450.0,0.0,467612.5
2026-01-15 01:00:00+00:00,0.0,1016621.0,0.0,502625.0
2026-01-15 02:00:00+00:00,0.0,1087921.0,0.0,525512.5
2026-01-15 03:00:00+00:00,0.0,1134397.0,0.0,522175.0
2026-01-15 04:00:00+00:00,0.0,1107513.0,0.0,503225.0
2026-01-15 05:00:00+00:00,0.0,1057318.0,0.0,482775.0
2026-01-15 06:00:00+00:00,0.0,1019854.0,0.0,455525.0
2026-01-15 07:00:00+00:00,0.0,1028379.0,2043.75,428525.0
2026-01-15 08:00:00+00:00,1360.0,877239.0,69469.5,401237.5
2026-01-15 09:00:00+00:00,62699.0,794267.0,212581.0,411487.5
2026-01-15 10:00:00+00:00,198956.0,866302.0,397878.0,482550.0
2026-01-15 11:00:00+00:00,337152.0,1069902.0,488550.25,488725.0
2026-01-15 12:00:00+00:00,522018.0,1022589.0,576050.25,422362.5
2026-01-15 13:00:00+00:00,634786.0,782607.0,444528.75,416050.0
2026-01-15 14:00:00+00:00,489426.0,724019.0,272822.25,440437.5
2026-01-15 15:00:00+00:00,266138.0,739119.0,65807.75,459550.0
2026-01-15 16:00:00+00:00,103638.0,827260.0,138.25,513537.5
2026-01-15 17:00:00+00:00,413.0,1040534.0,0.0,603337.5
2026-01-15 18:00:00+00:00,0.0,1297187.0,0.0,671475.0
2026-01-15 19:00:00+00:00,0.0,1452509.0,0.0,689287.5
2026-01-15 20:00:00+00:00,0.0,1520390.0,0.0,738700.0
2026-01-15 21:00:00+00:00,0.0,1575417.0,0.0,797587.5
2026-01-15 22:00:00+00:00,0.0,1629107.0,0.0,844575.0
2026-01-15 23:00:00+00:00,0.0,1666058.0,0.0,864150.0
2026-01-16 00:00:00+00:00,0.0,1731123.0,0.0,876237.5
2026-01-16 01:00:00+00:00,0.0,1737400.0,0.0,880075.0
2026-01-16 02:00:00+00:00,0.0,1734950.0,0.0,838350.0
2026-01-16 03:00:00+00:00,0.0,1696704.0,0.0,716175.0
2026-01-16 04:00:00+00:00,0.0,1476040.0,0.0,540050.0
2026-01-16 05:00:00+00:00,0.0,1097600.0,0.0,375537.5
2026-01-16 06:00:00+00:00,0.0,867435.0,0.0,275237.5
2026-01-16 07:00:00+00:00,0.0,591836.0,6984.25,227312.5
2026-01-16 08:00:00+00:00,13006.0,410756.0,377952.25,196175.0
2026-01-16 09:00:00+00:00,381966.0,366261.0,969194.5,171912.5
2026-01-16 10:00:00+00:00,1420856.0,325009.0,1344560.75,159200.0
2026-01-16 11:00:00+00:00,2010519.0,274096.0,1492582.75,157100.0
2026-01-16 12:00:00+00:00,2075981.0,303080.0,1214874.75,146000.0
2026-01-16 13:00:00+00:00,1949467.0,286391.0,984597.75,122400.0
2026-01-16 14:00:00+00:00,1636594.0,265917.0,598738.25,92050.0
2026-01-16 15:00:00+00:00,1050733.0,225513.0,144224.5,79137.5
2026-01-16 16:00:00+00:00,364692.0,201636.0,488.75,101025.0
2026-01-16 17:00:00+00:00,6580.0,211410.0,0.0,139737.5
2026-01-16 18:00:00+00:00,0.0,286734.0,0.0,176212.5
2026-01-16 19:00:00+00:00,0.0,317298.0,0.0,183050.0
2026-01-16 20:00:00+00:00,0.0,383343.0,0.0,159237.5
2026-01-16 21:00:00+00:00,0.0,406337.0,0.0,134162.5
2026-01-16 22:00:00+00:00,0.0,365475.0,0.0,133312.5
2026-01-16 23:00:00+00:00,0.0,317973.0,0.0,150837.5
2026-01-17 00:00:00+00:00,0.0,271438.0,0.0,152375.0
2026-01-17 01:00:00+00:00,0.0,317905.0,0.0,119687.5
2026-01-17 02:00:00+00:00,0.0,236081.0,0.0,146987.5
2026-01-17 03:00:00+00:00,0.0,340944.0,0.0,186975.0
2026-01-17 04:00:00+00:00,0.0,426081.0,0.0,200412.5
2026-01-17 05:00:00+00:00,0.0,465220.0,0.0,191225.0
2026-01-17 06:00:00+00:00,0.0,408158.0,0.0,178975.0
2026-01-17 07:00:00+00:00,0.0,347503.0,11519.0,160875.0
2026-01-17 08:00:00+00:00,12764.0,291680.0,492531.0,136350.0
2026-01-17 09:00:00+00:00,392522.0,228855.0,1222159.5,116062.5
2026-01-17 10:00:00+00:00,1506105.0,153318.0,1769091.25,76950.0
2026-01-17 11:00:00+00:00,2418009.0,100803.0,2213826.5,37150.0
2026-01-17 12:00:00+00:00,2717256.0,76238.0,2011921.25,19425.0
2026-01-17 13:00:00+00:00,2718602.0,63209.0,1565651.25,16737.5
2026-01-17 14:00:00+00:00,2374845.0,67679.0,911573.0,16325.0
2026-01-17 15:00:00+00:00,1424896.0,64348.0,232678.75,28062.5
2026-01-17 16:00:00+00:00,401280.0,61705.0,643.5,53950.0
2026-01-17 17:00:00+00:00,7611.0,169465.0,0.0,86012.5
2026-01-17 18:00:00+00:00,0.0,294405.0,0.0,105712.5
2026-01-17 19:00:00+00:00,0.0,347267.0,0.0,103087.5
2026-01-17 20:00:00+00:00,0.0,270477.0,0.0,100050.0
2026-01-17 21:00:00+00:00,0.0,284902.0,0.0,86712.5
2026-01-17 22:00:00+00:00,0.0,328639.0,0.0,62862.5
2026-01-17 23:00:00+00:00,0.0,284594.0,0.0,48825.0
2026-01-18 00:00:00+00:00,0.0,272509.0,0.0,60162.5
2026-01-18 01:00:00+00:00,0.0,284796.0,0.0,91037.5
2026-01-18 02:00:00+00:00,0.0,302444.0,0.0,119362.5
2026-01-18 03:00:00+00:00,0.0,286836.0,0.0,132037.5
2026-01-18 04:00:00+00:00,0.0,294909.0,0.0,133762.5
2026-01-18 05:00:00+00:00,0.0,309692.0,0.0,140150.0
2026-01-18 06:00:00+00:00,0.0,349131.0,0.0,144050.0
2026-01-18 07:00:00+00:00,0.0,394196.0,11869.0,195350.0
2026-01-18 08:00:00+00:00,12401.0,428276.0,473396.5,168737.5
2026-01-18 09:00:00+00:00,406139.0,380461.0,1263426.25,144475.0
2026-01-18 10:00:00+00:00,1482044.0,342737.0,1986520.75,94962.5
2026-01-18 11:00:00+00:00,2482140.0,266820.0,2467757.75,42050.0
2026-01-18 12:00:00+00:00,2925681.0,187267.0,2510030.0,25912.5
2026-01-18 13:00:00+00:00,2987228.0,141988.0,2046151.75,28737.5
2026-01-18 14:00:00+00:00,2663941.0,97980.0,1178620.0,41062.5
2026-01-18 15:00:00+00:00,1644009.0,112915.0,305785.25,69075.0
2026-01-18 16:00:00+00:00,497564.0,188395.0,1258.0,109837.5
2026-01-18 17:00:00+00:00,14960.0,286259.0,0.0,140437.5
2026-01-18 18:00:00+00:00,0.0,370173.0,0.0,140075.0
2026-01-18 19:00:00+00:00,0.0,325994.0,0.0,108425.0
2026-01-18 20:00:00+00:00,0.0,232841.0,0.0,87912.5
2026-01-18 21:00:00+00:00,0.0,226482.0,0.0,90675.0
2026-01-18 22:00:00+00:00,0.0,259380.0,0.0,103575.0
2026-01-18 23:00:00+00:00,0.0,273992.0,0.0,116812.5
2026-01-19 00:00:00+00:00,0.0,267537.0,0.0,116175.0
2026-01-19 01:00:00+00:00,0.0,265915.0,0.0,99575.0
2026-01-19 02:00:00+00:00,0.0,231521.0,0.0,87387.5
2026-01-19 03:00:00+00:00,0.0,209962.0,0.0,79650.0
2026-01-19 04:00:00+00:00,0.0,187577.0,0.0,76112.5
2026-01-19 05:00:00+00:00,0.0,164433.0,0.0,76125.0
2026-01-19 06:00:00+00:00,0.0,192061.0,0.0,78037.5
2026-01-19 07:00:00+00:00,0.0,218842.0,7899.5,84462.5
2026-01-19 08:00:00+00:00,14319.0,245619.0,289948.75,84025.0
2026-01-19 09:00:00+00:00,444134.0,228752.0,856042.25,86512.5
2026-01-19 10:00:00+00:00,1644450.0,188302.0,1448140.75,58587.5
2026-01-19 11:00:00+00:00,2529330.0,107432.0,1735495.25,30475.0
2026-01-19 12:00:00+00:00,2723035.0,68559.0,1634640.0,24337.5
2026-01-19 13:00:00+00:00,2679437.0,53269.0,1335224.75,26400.0
2026-01-19 14:00:00+00:00,2222049.0,55706.0,821522.25,38200.0
2026-01-19 15:00:00+00:00,1267438.0,77671.0,238824.25,68325.0
2026-01-19 16:00:00+00:00,398816.0,129627.0,1721.5,102237.5
2026-01-19 17:00:00+00:00,12084.0,229319.0,0.0,133325.0
2026-01-19 18:00:00+00:00,0.0,338500.0,0.0,155725.0
2026-01-19 19:00:00+00:00,0.0,342954.0,0.0,163175.0
2026-01-19 20:00:00+00:00,0.0,333941.0,0.0,152062.5
2026-01-19 21:00:00+00:00,0.0,335470.0,0.0,136312.5
2026-01-19 22:00:00+00:00,0.0,308747.0,0.0,131550.0
2026-01-19 23:00:00+00:00,0.0,280963.0,0.0,146350.0
2026-01-20 00:00:00+00:00,0.0,314898.0,0.0,160862.5
2026-01-20 01:00:00+00:00,0.0,322575.0,0.0,160687.5
2026-01-20 02:00:00+00:00,0.0,343062.0,0.0,147175.0
2026-01-20 03:00:00+00:00,0.0,327125.0,0.0,129250.0
2026-01-20 04:00:00+00:00,0.0,307107.0,0.0,121175.0
2026-01-20 05:00:00+00:00,0.0,275384.0,0.0,121775.0
2026-01-20 06:00:00+00:00,0.0,228187.0,0.0,136737.5
2026-01-20 07:00:00+00:00,0.0,235380.0,21173.25,129375.0
2026-01-20 08:00:00+00:00,19472.0,196874.0,627043.25,129437.5
2026-01-20 09:00:00+00:00,528906.0,198565.0,1547265.0,102675.0
2026-01-20 10:00:00+00:00,1768283.0,157249.0,2331212.5,73000.0
2026-01-20 11:00:00+00:00,2718931.0,147833.0,2642603.25,54937.5
